Layer_ID,Original_ID,Type,in1_dim1,in1_dim2,in1_dim3,in1_dim4,in2_dim1,in2_dim2,in2_dim3,in2_dim4,in3_dim1,in3_dim2,in3_dim3,in3_dim4,out1_dim1,out1_dim2,out1_dim3,out1_dim4,NodeName,Dilations,Groups,KernelShape,Pads,Strides
C545,%545,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C546,%546,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C547,%547,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C548,%548,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C549,%549,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C550,%550,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C551,%551,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C552,%552,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C553,%553,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C554,%554,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C555,%555,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C556,%556,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C557,%557,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C558,%558,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C559,%559,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C560,%560,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C561,%561,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C562,%562,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C563,%563,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C564,%564,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C565,%565,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C566,%566,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C567,%567,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C568,%568,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C569,%569,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C570,%570,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C571,%571,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C572,%572,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C573,%573,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C574,%574,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C575,%575,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C576,%576,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C577,%577,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C578,%578,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C579,%579,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C580,%580,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C581,%581,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C582,%582,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C583,%583,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C584,%584,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C585,%585,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C586,%586,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C587,%587,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C588,%588,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C589,%589,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C590,%590,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C591,%591,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C592,%592,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C593,%593,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C594,%594,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C595,%595,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C596,%596,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C597,%597,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C598,%598,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C599,%599,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C600,%600,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C601,%601,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C602,%602,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C603,%603,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C604,%604,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C605,%605,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C606,%606,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C607,%607,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C608,%608,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C609,%609,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C610,%610,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C611,%611,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C612,%612,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C613,%613,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C614,%614,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C615,%615,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C616,%616,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C617,%617,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C618,%618,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C619,%619,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C620,%620,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C621,%621,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C622,%622,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C623,%623,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C624,%624,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C625,%625,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C626,%626,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C627,%627,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C628,%628,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C629,%629,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C630,%630,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C631,%631,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C632,%632,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C633,%633,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C634,%634,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C635,%635,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C636,%636,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C637,%637,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C638,%638,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C639,%639,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C640,%640,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C641,%641,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C642,%642,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C643,%643,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C644,%644,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C645,%645,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C646,%646,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C647,%647,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C648,%648,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C649,%649,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C650,%650,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C651,%651,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C652,%652,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C653,%653,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C654,%654,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C655,%655,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C656,%656,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C657,%657,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C658,%658,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C659,%659,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C660,%660,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C661,%661,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C662,%662,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C663,%663,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C664,%664,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C665,%665,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C666,%666,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C667,%667,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C668,%668,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C669,%669,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C670,%670,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C671,%671,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C672,%672,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C673,%673,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C674,%674,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C675,%675,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C676,%676,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C677,%677,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C678,%678,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C679,%679,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C680,%680,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C681,%681,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C682,%682,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C683,%683,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C684,%684,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C685,%685,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C686,%686,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C687,%687,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C688,%688,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C689,%689,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C690,%690,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C691,%691,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C692,%692,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
C693,%693,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C694,%694,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C695,%695,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,2048,NA,NA,NA,NA,NA,NA,NA,NA
C696,%696,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C697,%697,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C698,%698,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C699,%699,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C700,%700,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C701,%701,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,1024,NA,NA,NA,NA,NA,NA,NA,NA
C702,%702,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C703,%703,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C704,%704,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,1024,NA,NA,NA,NA,NA,NA,NA,NA
C705,%705,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C706,%706,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C707,%707,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C708,%708,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C709,%709,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C710,%710,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,3072,NA,NA,NA,NA,NA,NA,NA,NA
C711,%711,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C712,%712,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C713,%713,Constant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3072,1024,NA,NA,NA,NA,NA,NA,NA,NA
